station_id,city,charger_type,total_ports,date,sessions,total_kwh_delivered,avg_session_time_mins,revenue_generated,downtime_mins
STN008,Chennai,Fast,8,2025-05-24,67,903.3,42.2,39646.72,54
STN008,Chennai,Fast,8,2025-05-25,68,1014.92,40.8,39944.81,32
STN008,Chennai,Fast,8,2025-05-26,84,1289.14,39.0,53709.27,56
STN008,Chennai,Fast,8,2025-05-27,67,955.3,35.1,38783.4,34
STN008,Chennai,Fast,8,2025-05-28,81,1230.26,37.2,51195.65,17
STN008,Chennai,Fast,8,2025-05-29,64,949.61,44.8,38258.58,2
STN008,Chennai,Fast,8,2025-05-30,57,778.91,36.5,34813.32,44
STN008,Chennai,Fast,8,2025-05-31,79,1064.87,40.4,46096.18,57
STN008,Chennai,Fast,8,2025-06-01,64,860.43,36.6,39503.59,38
STN008,Chennai,Fast,8,2025-06-02,65,894.08,36.8,36169.59,31
STN008,Chennai,Fast,8,2025-06-03,89,1195.37,37.1,57270.94,40
STN008,Chennai,Fast,8,2025-06-04,81,1187.18,39.7,49474.15,26
STN008,Chennai,Fast,8,2025-06-05,77,1214.93,35.9,45695.15,32
STN008,Chennai,Fast,8,2025-06-06,67,908.18,36.6,41421.36,17
STN008,Chennai,Fast,8,2025-06-07,57,755.65,42.4,34835.29,49
STN008,Chennai,Fast,8,2025-06-08,85,1351.5,44.5,47070.38,25
STN008,Chennai,Fast,8,2025-06-09,86,1158.59,39.2,54010.5,17
STN008,Chennai,Fast,8,2025-06-10,72,1009.69,40.7,46275.85,16
STN008,Chennai,Fast,8,2025-06-11,82,1311.37,44.6,52781.74,41
STN008,Chennai,Fast,8,2025-06-12,84,1109.18,36.5,51997.74,55
STN008,Chennai,Fast,8,2025-06-13,70,958.67,41.8,42784.09,31
STN008,Chennai,Fast,8,2025-06-14,70,936.91,42.9,43490.38,37
STN008,Chennai,Fast,8,2025-06-15,55,809.57,44.4,32622.18,53
STN008,Chennai,Fast,8,2025-06-16,85,1138.39,43.3,51962.59,37
STN008,Chennai,Fast,8,2025-06-17,80,1230.62,37.4,46799.25,51
STN008,Chennai,Fast,8,2025-06-18,57,876.83,42.1,33041.88,33
STN008,Chennai,Fast,8,2025-06-19,70,956.21,43.0,38586.57,55
STN008,Chennai,Fast,8,2025-06-20,78,1223.32,40.0,43222.75,45
STN008,Chennai,Fast,8,2025-06-21,78,1150.5,38.2,46308.66,28
STN008,Chennai,Fast,8,2025-06-22,82,1119.29,36.3,52694.35,9
STN008,Chennai,Fast,8,2025-06-23,61,937.03,35.6,36957.63,5
STN008,Chennai,Fast,8,2025-06-24,83,1300.39,37.2,50298.68,8
STN008,Chennai,Fast,8,2025-06-25,63,1006.38,38.9,38844.4,53
STN008,Chennai,Fast,8,2025-06-26,55,803.71,42.9,32729.32,7
STN008,Chennai,Fast,8,2025-06-27,82,1161.08,39.5,51910.59,9
STN008,Chennai,Fast,8,2025-06-28,86,1355.3,41.7,52749.36,23
STN008,Chennai,Fast,8,2025-06-29,63,945.63,41.3,39424.27,0
STN008,Chennai,Fast,8,2025-06-30,72,969.25,42.0,41157.83,37
STN009,Chennai,Standard,8,2025-01-01,53,714.88,46.6,22929.82,26
STN009,Chennai,Standard,8,2025-01-02,46,617.68,52.7,21354.58,13
STN009,Chennai,Standard,8,2025-01-03,48,606.6,48.6,23953.44,27
STN009,Chennai,Standard,8,2025-01-04,45,527.88,53.5,20454.91,26
STN009,Chennai,Standard,8,2025-01-05,36,424.34,59.8,15469.68,23
STN009,Chennai,Standard,8,2025-01-06,45,574.71,52.5,19546.21,25
STN009,Chennai,Standard,8,2025-01-07,42,545.67,53.6,17684.35,27
STN009,Chennai,Standard,8,2025-01-08,47,538.3,48.5,21538.13,28
STN009,Chennai,Standard,8,2025-01-09,39,499.76,46.1,18838.69,22
STN009,Chennai,Standard,8,2025-01-10,53,632.15,57.6,24971.33,42
STN009,Chennai,Standard,8,2025-01-11,51,577.28,49.4,25089.86,21
STN009,Chennai,Standard,8,2025-01-12,45,618.04,53.1,20056.0,13
STN009,Chennai,Standard,8,2025-01-13,46,598.33,57.4,20837.85,48
STN009,Chennai,Standard,8,2025-01-14,45,503.56,55.8,20264.82,17
STN009,Chennai,Standard,8,2025-01-15,54,645.38,54.3,23602.44,38
STN009,Chennai,Standard,8,2025-01-16,50,616.39,50.8,22039.64,34
STN009,Chennai,Standard,8,2025-01-17,47,598.78,47.2,20398.88,35
STN009,Chennai,Standard,8,2025-01-18,54,672.03,48.3,23688.62,12
STN009,Chennai,Standard,8,2025-01-19,52,656.87,56.7,22252.87,44
STN009,Chennai,Standard,8,2025-01-20,39,463.12,50.1,17620.97,23
STN009,Chennai,Standard,8,2025-01-21,50,695.53,50.4,20753.05,43
STN009,Chennai,Standard,8,2025-01-22,53,590.42,57.7,26117.31,25
STN009,Chennai,Standard,8,2025-01-23,47,551.88,51.3,20672.78,35
STN009,Chennai,Standard,8,2025-01-24,53,604.37,55.0,23429.53,29
STN009,Chennai,Standard,8,2025-01-25,38,474.73,47.5,16289.64,29
STN009,Chennai,Standard,8,2025-01-26,39,486.08,59.3,16133.75,25
STN009,Chennai,Standard,8,2025-01-27,43,519.39,49.4,20708.28,12
STN009,Chennai,Standard,8,2025-01-28,36,485.89,52.3,16299.22,27
STN009,Chennai,Standard,8,2025-01-29,52,722.49,57.7,24292.48,32
STN009,Chennai,Standard,8,2025-01-30,41,486.02,58.2,18370.51,39
STN009,Chennai,Standard,8,2025-01-31,51,584.29,55.1,21673.31,28
STN009,Chennai,Standard,8,2025-02-01,41,535.81,56.2,20320.11,26
STN009,Chennai,Standard,8,2025-02-02,54,687.53,58.0,24018.03,12
STN009,Chennai,Standard,8,2025-02-03,44,485.41,50.1,20644.46,26
STN009,Chennai,Standard,8,2025-02-04,49,664.44,46.7,20170.65,42
STN009,Chennai,Standard,8,2025-02-05,53,630.47,47.4,26394.04,17
STN009,Chennai,Standard,8,2025-02-06,40,551.1,47.8,16809.6,25
STN009,Chennai,Standard,8,2025-02-07,50,568.58,53.2,23917.62,12
STN009,Chennai,Standard,8,2025-02-08,43,593.69,59.7,18337.06,22
STN009,Chennai,Standard,8,2025-02-09,42,527.7,50.5,17951.77,46
STN009,Chennai,Standard,8,2025-02-10,54,714.02,45.1,26064.24,11
STN009,Chennai,Standard,8,2025-02-11,45,516.91,57.9,19474.21,16
STN009,Chennai,Standard,8,2025-02-12,53,617.29,55.2,24563.13,22
STN009,Chennai,Standard,8,2025-02-13,50,614.5,57.2,20153.75,49
STN009,Chennai,Standard,8,2025-02-14,52,639.01,57.8,21782.17,43
STN009,Chennai,Standard,8,2025-02-15,38,496.01,50.4,17127.91,15
STN009,Chennai,Standard,8,2025-02-16,47,519.75,54.7,21978.11,25
STN009,Chennai,Standard,8,2025-02-17,48,606.92,48.3,21927.87,13
STN009,Chennai,Standard,8,2025-02-18,50,620.58,54.2,21297.72,44
STN009,Chennai,Standard,8,2025-02-19,48,567.16,51.7,20780.94,19
STN009,Chennai,Standard,8,2025-02-20,44,589.36,58.8,18448.12,32
STN009,Chennai,Standard,8,2025-02-21,51,707.03,48.2,25092.13,27
STN009,Chennai,Standard,8,2025-02-22,37,471.32,45.8,16131.26,34
STN009,Chennai,Standard,8,2025-02-23,35,481.39,57.6,17287.85,15
STN009,Chennai,Standard,8,2025-02-24,44,608.42,55.1,19382.12,14
STN009,Chennai,Standard,8,2025-02-25,35,438.49,59.8,15385.27,24
STN009,Chennai,Standard,8,2025-02-26,36,456.01,47.1,17674.07,20
STN009,Chennai,Standard,8,2025-02-27,42,494.35,59.1,20956.85,22
STN009,Chennai,Standard,8,2025-02-28,39,443.27,52.7,15997.29,10
STN009,Chennai,Standard,8,2025-03-01,38,471.58,48.4,15838.39,14
STN009,Chennai,Standard,8,2025-03-02,43,501.93,56.5,19261.39,41
STN009,Chennai,Standard,8,2025-03-03,41,561.21,59.1,17602.06,28
STN009,Chennai,Standard,8,2025-03-04,35,479.82,55.8,16207.71,34
STN009,Chennai,Standard,8,2025-03-05,42,498.47,47.3,19189.65,47
STN009,Chennai,Standard,8,2025-03-06,47,541.89,53.1,19947.81,43
STN009,Chennai,Standard,8,2025-03-07,44,563.4,55.6,21529.51,29
STN009,Chennai,Standard,8,2025-03-08,54,708.63,47.8,23155.2,22
STN009,Chennai,Standard,8,2025-03-09,41,547.34,60.0,18030.78,38
STN009,Chennai,Standard,8,2025-03-10,49,627.35,57.0,20192.15,46
STN009,Chennai,Standard,8,2025-03-11,39,431.23,53.9,17734.32,45
STN009,Chennai,Standard,8,2025-03-12,40,491.45,55.4,16128.94,20
STN009,Chennai,Standard,8,2025-03-13,44,516.04,60.0,18839.29,44
STN009,Chennai,Standard,8,2025-03-14,37,418.78,53.8,17586.58,22
STN009,Chennai,Standard,8,2025-03-15,45,504.15,56.6,21912.85,42
STN009,Chennai,Standard,8,2025-03-16,46,606.85,59.7,18743.01,35
STN009,Chennai,Standard,8,2025-03-17,45,624.65,54.8,21002.92,29
STN009,Chennai,Standard,8,2025-03-18,48,596.52,51.3,23546.76,19
STN009,Chennai,Standard,8,2025-03-19,48,661.59,48.2,23109.21,20
STN009,Chennai,Standard,8,2025-03-20,40,480.26,47.3,19915.62,32
STN009,Chennai,Standard,8,2025-03-21,37,452.14,59.1,16555.66,22
STN009,Chennai,Standard,8,2025-03-22,54,709.12,50.5,23040.4,26
STN009,Chennai,Standard,8,2025-03-23,52,623.74,49.5,21540.29,17
STN009,Chennai,Standard,8,2025-03-24,54,752.1,58.9,24642.04,25
STN009,Chennai,Standard,8,2025-03-25,41,481.22,45.5,17981.94,41
STN009,Chennai,Standard,8,2025-03-26,46,593.02,47.2,20900.36,36
STN009,Chennai,Standard,8,2025-03-27,45,616.79,59.5,19829.27,16
STN009,Chennai,Standard,8,2025-03-28,38,479.51,52.5,17443.22,36
STN009,Chennai,Standard,8,2025-03-29,38,456.3,59.0,16047.23,15
STN009,Chennai,Standard,8,2025-03-30,45,572.72,59.1,20285.76,27
STN009,Chennai,Standard,8,2025-03-31,53,657.99,58.9,24055.53,25
STN009,Chennai,Standard,8,2025-04-01,50,616.8,55.4,21696.51,16
STN009,Chennai,Standard,8,2025-04-02,39,527.56,53.9,16138.17,47
STN009,Chennai,Standard,8,2025-04-03,52,658.62,53.8,22671.93,48
STN009,Chennai,Standard,8,2025-04-04,45,601.59,48.1,18932.27,20
STN009,Chennai,Standard,8,2025-04-05,43,518.92,55.1,18659.55,17
STN009,Chennai,Standard,8,2025-04-06,47,567.85,52.0,21952.93,31
STN009,Chennai,Standard,8,2025-04-07,40,526.26,51.3,17504.21,27
STN009,Chennai,Standard,8,2025-04-08,36,424.6,49.7,15733.48,22
STN009,Chennai,Standard,8,2025-04-09,39,502.38,56.7,16072.97,43
STN009,Chennai,Standard,8,2025-04-10,46,519.98,56.7,22844.13,27
STN009,Chennai,Standard,8,2025-04-11,47,530.92,53.3,21140.98,26
STN009,Chennai,Standard,8,2025-04-12,39,441.05,57.7,16778.47,20
STN009,Chennai,Standard,8,2025-04-13,40,453.49,53.2,19404.61,29
STN009,Chennai,Standard,8,2025-04-14,40,532.93,59.5,16166.12,21
STN009,Chennai,Standard,8,2025-04-15,48,602.23,56.1,22046.24,19
STN009,Chennai,Standard,8,2025-04-16,49,614.59,55.0,21214.01,46
STN009,Chennai,Standard,8,2025-04-17,35,461.32,53.8,14344.45,48
STN009,Chennai,Standard,8,2025-04-18,43,540.0,51.2,19122.21,26
STN009,Chennai,Standard,8,2025-04-19,45,574.87,52.0,20926.16,35
STN009,Chennai,Standard,8,2025-04-20,44,551.79,55.1,20630.56,20
STN009,Chennai,Standard,8,2025-04-21,41,502.04,50.7,19273.19,29
STN009,Chennai,Standard,8,2025-04-22,38,437.1,59.9,15796.14,27
STN009,Chennai,Standard,8,2025-04-23,43,503.61,55.8,18978.34,33
STN009,Chennai,Standard,8,2025-04-24,47,518.6,58.7,22435.17,18
STN009,Chennai,Standard,8,2025-04-25,35,395.13,49.0,14138.38,12
STN009,Chennai,Standard,8,2025-04-26,46,593.74,57.2,19773.36,43
STN009,Chennai,Standard,8,2025-04-27,36,398.18,51.9,17128.97,42
STN009,Chennai,Standard,8,2025-04-28,47,622.51,59.2,22516.57,37
STN009,Chennai,Standard,8,2025-04-29,38,486.35,55.4,16598.57,24
STN009,Chennai,Standard,8,2025-04-30,39,465.82,49.2,16760.63,36
STN009,Chennai,Standard,8,2025-05-01,37,491.84,51.7,15631.51,38
STN009,Chennai,Standard,8,2025-05-02,35,400.36,47.1,14173.71,33
STN009,Chennai,Standard,8,2025-05-03,43,524.66,59.9,21423.0,47
STN009,Chennai,Standard,8,2025-05-04,39,485.27,51.3,18279.66,13
STN009,Chennai,Standard,8,2025-05-05,42,465.56,50.5,17768.07,19
STN009,Chennai,Standard,8,2025-05-06,48,646.91,55.2,21109.42,42
STN009,Chennai,Standard,8,2025-05-07,44,604.35,51.8,20728.07,44
STN009,Chennai,Standard,8,2025-05-08,51,695.02,54.0,23590.94,36
STN009,Chennai,Standard,8,2025-05-09,53,707.39,48.4,24476.88,45
STN009,Chennai,Standard,8,2025-05-10,39,484.13,53.7,17732.5,21
STN009,Chennai,Standard,8,2025-05-11,49,575.15,52.1,21161.38,16
STN009,Chennai,Standard,8,2025-05-12,47,630.57,45.1,21740.86,44
STN009,Chennai,Standard,8,2025-05-13,54,715.51,60.0,23365.23,30
STN009,Chennai,Standard,8,2025-05-14,35,444.51,52.6,14289.28,34
STN009,Chennai,Standard,8,2025-05-15,52,662.16,57.4,25617.16,13
STN009,Chennai,Standard,8,2025-05-16,53,596.19,45.3,22116.33,28
STN009,Chennai,Standard,8,2025-05-17,36,415.72,46.2,17972.38,25
STN009,Chennai,Standard,8,2025-05-18,42,522.31,48.2,17646.26,28
STN009,Chennai,Standard,8,2025-05-19,54,701.07,58.0,23270.75,25
STN009,Chennai,Standard,8,2025-05-20,40,542.89,59.1,16299.46,15
STN009,Chennai,Standard,8,2025-05-21,47,656.7,57.8,19012.41,15
STN009,Chennai,Standard,8,2025-05-22,38,440.14,56.1,16905.28,20
STN009,Chennai,Standard,8,2025-05-23,54,702.94,45.7,25618.31,44
STN009,Chennai,Standard,8,2025-05-24,46,570.08,59.1,18984.1,33
STN009,Chennai,Standard,8,2025-05-25,38,432.24,45.5,15357.35,46
STN009,Chennai,Standard,8,2025-05-26,42,538.61,47.0,20971.86,18
STN009,Chennai,Standard,8,2025-05-27,48,601.19,55.2,22030.22,45
STN009,Chennai,Standard,8,2025-05-28,54,643.31,54.1,26053.27,30
STN009,Chennai,Standard,8,2025-05-29,39,498.72,53.1,15651.61,25
STN009,Chennai,Standard,8,2025-05-30,38,483.06,49.4,17404.32,34
STN009,Chennai,Standard,8,2025-05-31,54,646.55,54.7,26299.13,28
STN009,Chennai,Standard,8,2025-06-01,47,642.28,45.6,19329.18,36
STN009,Chennai,Standard,8,2025-06-02,41,498.45,51.5,18038.22,14
STN009,Chennai,Standard,8,2025-06-03,47,586.3,52.3,20472.27,29
STN009,Chennai,Standard,8,2025-06-04,44,563.22,49.7,21456.84,46
STN009,Chennai,Standard,8,2025-06-05,46,549.31,58.3,22713.66,15
STN009,Chennai,Standard,8,2025-06-06,54,598.61,48.1,23597.64,26
STN009,Chennai,Standard,8,2025-06-07,50,664.82,56.1,20585.65,10
STN009,Chennai,Standard,8,2025-06-08,36,435.16,45.6,16539.54,32
STN009,Chennai,Standard,8,2025-06-09,52,665.86,51.5,21604.0,32
STN009,Chennai,Standard,8,2025-06-10,48,624.9,52.3,19825.31,28
STN009,Chennai,Standard,8,2025-06-11,53,727.99,45.1,22008.44,46
STN009,Chennai,Standard,8,2025-06-12,42,558.69,48.5,17201.46,35
STN009,Chennai,Standard,8,2025-06-13,47,650.83,56.3,22595.2,43
STN009,Chennai,Standard,8,2025-06-14,54,624.66,46.9,25513.78,32
STN009,Chennai,Standard,8,2025-06-15,35,489.41,57.2,14135.44,14
STN009,Chennai,Standard,8,2025-06-16,39,536.97,49.3,17160.04,45
STN009,Chennai,Standard,8,2025-06-17,43,508.97,46.4,19139.42,21
STN009,Chennai,Standard,8,2025-06-18,49,621.75,57.5,22688.42,18
STN009,Chennai,Standard,8,2025-06-19,45,539.86,47.4,22114.91,28
STN009,Chennai,Standard,8,2025-06-20,49,674.5,55.9,23371.31,42
STN009,Chennai,Standard,8,2025-06-21,36,469.35,45.3,17988.67,22
STN009,Chennai,Standard,8,2025-06-22,36,408.08,59.8,16804.73,30
STN009,Chennai,Standard,8,2025-06-23,38,478.13,46.1,16638.11,48
STN009,Chennai,Standard,8,2025-06-24,45,509.12,45.6,21205.52,44
STN009,Chennai,Standard,8,2025-06-25,39,499.62,58.8,17739.43,45
STN009,Chennai,Standard,8,2025-06-26,45,622.95,47.9,21124.67,13
STN009,Chennai,Standard,8,2025-06-27,51,572.28,53.3,24358.11,46
STN009,Chennai,Standard,8,2025-06-28,51,572.75,50.2,22689.58,22
STN009,Chennai,Standard,8,2025-06-29,45,592.96,55.0,18747.47,17
STN009,Chennai,Standard,8,2025-06-30,48,666.37,47.0,22354.5,28
STN010,Chennai,Standard,8,2025-01-01,41,522.29,46.4,20214.68,14
STN010,Chennai,Standard,8,2025-01-02,37,417.53,48.3,17206.69,32
STN010,Chennai,Standard,8,2025-01-03,52,707.86,52.4,22216.13,46
STN010,Chennai,Standard,8,2025-01-04,50,576.32,52.3,22395.18,28
STN010,Chennai,Standard,8,2025-01-05,51,679.63,45.7,21932.46,38
STN010,Chennai,Standard,8,2025-01-06,50,667.76,53.9,24297.84,34
STN010,Chennai,Standard,8,2025-01-07,35,391.78,58.8,15993.88,11
STN010,Chennai,Standard,8,2025-01-08,44,593.73,57.0,21830.33,20
STN010,Chennai,Standard,8,2025-01-09,46,580.28,54.9,20825.54,38
STN010,Chennai,Standard,8,2025-01-10,36,482.44,57.8,15488.66,44
STN010,Chennai,Standard,8,2025-01-11,35,426.87,49.8,14520.79,28
STN010,Chennai,Standard,8,2025-01-12,49,573.2,50.3,20280.68,23
STN010,Chennai,Standard,8,2025-01-13,37,440.72,48.0,17602.14,12
STN010,Chennai,Standard,8,2025-01-14,45,568.13,45.2,18306.89,46
STN010,Chennai,Standard,8,2025-01-15,37,496.49,58.4,18148.74,44
STN010,Chennai,Standard,8,2025-01-16,49,603.44,56.6,20526.06,21
STN010,Chennai,Standard,8,2025-01-17,49,579.96,49.5,21083.74,39
STN010,Chennai,Standard,8,2025-01-18,50,688.43,53.7,20584.37,23
STN010,Chennai,Standard,8,2025-01-19,46,641.85,45.2,20137.11,43
STN010,Chennai,Standard,8,2025-01-20,48,552.56,51.5,23696.0,14
STN010,Chennai,Standard,8,2025-01-21,52,677.08,50.2,23633.37,40
STN010,Chennai,Standard,8,2025-01-22,45,564.62,58.9,19457.52,34
STN010,Chennai,Standard,8,2025-01-23,37,507.89,49.3,15041.77,48
STN010,Chennai,Standard,8,2025-01-24,44,575.58,49.6,19561.45,43
STN010,Chennai,Standard,8,2025-01-25,49,662.35,56.5,23598.28,27
STN010,Chennai,Standard,8,2025-01-26,43,588.17,51.9,18210.48,12
STN010,Chennai,Standard,8,2025-01-27,37,416.43,53.7,15097.69,25
STN010,Chennai,Standard,8,2025-01-28,44,606.2,45.1,18728.72,39
STN010,Chennai,Standard,8,2025-01-29,52,630.12,48.1,23768.57,36
STN010,Chennai,Standard,8,2025-01-30,44,557.23,53.2,18396.87,36
STN010,Chennai,Standard,8,2025-01-31,54,636.81,54.3,23076.38,40
STN010,Chennai,Standard,8,2025-02-01,45,527.11,48.9,19433.85,37
STN010,Chennai,Standard,8,2025-02-02,37,506.71,52.0,15876.28,16
STN010,Chennai,Standard,8,2025-02-03,46,596.39,57.7,19799.37,14
STN010,Chennai,Standard,8,2025-02-04,38,525.57,57.7,16438.13,24
STN010,Chennai,Standard,8,2025-02-05,35,405.72,51.3,17044.6,45
STN010,Chennai,Standard,8,2025-02-06,41,489.83,47.8,18368.75,48
STN010,Chennai,Standard,8,2025-02-07,52,652.25,55.2,22417.87,34
STN010,Chennai,Standard,8,2025-02-08,45,567.68,45.4,20407.87,48
STN010,Chennai,Standard,8,2025-02-09,41,534.67,57.4,19824.98,15
STN010,Chennai,Standard,8,2025-02-10,42,511.51,56.2,18644.82,37
STN010,Chennai,Standard,8,2025-02-11,45,503.47,56.2,22286.3,38
STN010,Chennai,Standard,8,2025-02-12,42,570.4,54.1,17235.98,25
STN010,Chennai,Standard,8,2025-02-13,53,730.19,48.7,23645.88,49
STN010,Chennai,Standard,8,2025-02-14,43,560.06,57.8,17928.31,43
STN010,Chennai,Standard,8,2025-02-15,43,533.66,59.7,18309.11,14
STN010,Chennai,Standard,8,2025-02-16,40,544.89,53.0,16550.07,33
STN010,Chennai,Standard,8,2025-02-17,46,571.49,49.2,20706.65,36
STN010,Chennai,Standard,8,2025-02-18,42,534.81,53.5,19835.28,18
STN010,Chennai,Standard,8,2025-02-19,41,514.49,59.8,19048.11,28
STN010,Chennai,Standard,8,2025-02-20,39,499.65,50.1,17202.52,40
STN010,Chennai,Standard,8,2025-02-21,52,727.08,55.6,21454.34,25
STN010,Chennai,Standard,8,2025-02-22,54,712.69,54.4,23871.92,41
STN010,Chennai,Standard,8,2025-02-23,53,584.64,54.1,22191.67,32
STN010,Chennai,Standard,8,2025-02-24,47,625.49,55.5,21917.61,48
STN010,Chennai,Standard,8,2025-02-25,50,657.3,51.7,23636.0,16
STN010,Chennai,Standard,8,2025-02-26,42,574.07,60.0,17962.21,48
STN010,Chennai,Standard,8,2025-02-27,50,552.01,59.5,20803.95,22
STN010,Chennai,Standard,8,2025-02-28,42,523.29,58.4,17949.66,10
STN010,Chennai,Standard,8,2025-03-01,53,622.39,51.4,25671.04,11
STN010,Chennai,Standard,8,2025-03-02,50,637.18,51.6,24302.54,20
STN010,Chennai,Standard,8,2025-03-03,48,616.49,57.9,23655.9,31
STN010,Chennai,Standard,8,2025-03-04,40,546.95,56.8,17330.35,40
STN010,Chennai,Standard,8,2025-03-05,44,514.99,54.4,19445.99,25
STN010,Chennai,Standard,8,2025-03-06,38,489.86,46.2,17085.64,23
STN010,Chennai,Standard,8,2025-03-07,42,540.62,51.8,16853.66,47
STN010,Chennai,Standard,8,2025-03-08,50,561.41,54.2,23614.3,42
STN010,Chennai,Standard,8,2025-03-09,47,605.69,52.2,19329.55,11
STN010,Chennai,Standard,8,2025-03-10,43,504.19,53.6,17384.6,36
STN010,Chennai,Standard,8,2025-03-11,48,621.99,47.3,19812.33,26
STN010,Chennai,Standard,8,2025-03-12,37,471.29,57.1,17415.82,45
STN010,Chennai,Standard,8,2025-03-13,36,491.52,54.6,16474.2,40
STN010,Chennai,Standard,8,2025-03-14,46,575.3,49.7,20073.74,46
STN010,Chennai,Standard,8,2025-03-15,49,637.45,50.3,23506.87,21
STN010,Chennai,Standard,8,2025-03-16,47,590.23,49.1,23122.67,23
STN010,Chennai,Standard,8,2025-03-17,41,503.85,58.2,20347.31,13
STN010,Chennai,Standard,8,2025-03-18,38,501.89,57.6,17153.13,27
STN010,Chennai,Standard,8,2025-03-19,46,534.85,49.5,19197.33,10
STN010,Chennai,Standard,8,2025-03-20,38,447.21,55.8,17138.77,34
STN010,Chennai,Standard,8,2025-03-21,37,468.4,57.6,16807.85,33
STN010,Chennai,Standard,8,2025-03-22,47,616.51,58.5,20135.85,25
STN010,Chennai,Standard,8,2025-03-23,44,503.5,46.6,21421.25,23
STN010,Chennai,Standard,8,2025-03-24,36,484.63,53.2,15416.66,12
STN010,Chennai,Standard,8,2025-03-25,42,582.76,49.0,18182.17,34
STN010,Chennai,Standard,8,2025-03-26,36,494.11,45.6,17789.89,20
STN010,Chennai,Standard,8,2025-03-27,35,394.96,49.0,16873.9,30
STN010,Chennai,Standard,8,2025-03-28,44,511.7,52.1,21916.5,39
STN010,Chennai,Standard,8,2025-03-29,51,598.12,58.2,23804.45,29
STN010,Chennai,Standard,8,2025-03-30,37,436.84,58.9,16890.51,23
STN010,Chennai,Standard,8,2025-03-31,41,533.16,57.7,16892.98,20
STN010,Chennai,Standard,8,2025-04-01,48,586.44,52.0,19341.07,19
STN010,Chennai,Standard,8,2025-04-02,49,594.38,49.6,21024.45,38
STN010,Chennai,Standard,8,2025-04-03,47,518.06,54.1,23499.55,19
STN010,Chennai,Standard,8,2025-04-04,36,396.43,58.4,17436.38,30
STN010,Chennai,Standard,8,2025-04-05,36,497.56,47.6,14832.08,40
STN010,Chennai,Standard,8,2025-04-06,39,470.15,45.7,15978.21,22
STN010,Chennai,Standard,8,2025-04-07,35,418.18,48.7,16889.62,31
STN010,Chennai,Standard,8,2025-04-08,40,555.46,50.7,17581.11,32
STN010,Chennai,Standard,8,2025-04-09,39,488.58,56.0,17428.52,16
STN010,Chennai,Standard,8,2025-04-10,48,594.98,49.5,21295.87,22
STN010,Chennai,Standard,8,2025-04-11,54,684.46,46.0,22063.92,10
STN010,Chennai,Standard,8,2025-04-12,41,507.72,56.6,16750.46,11
STN010,Chennai,Standard,8,2025-04-13,53,665.66,55.1,25856.64,16
STN010,Chennai,Standard,8,2025-04-14,54,655.38,48.2,23273.79,46
STN010,Chennai,Standard,8,2025-04-15,44,502.14,57.4,19854.97,35
STN010,Chennai,Standard,8,2025-04-16,49,674.37,46.5,22921.81,42
STN010,Chennai,Standard,8,2025-04-17,42,464.72,55.4,18086.89,36
STN010,Chennai,Standard,8,2025-04-18,44,498.72,58.2,18337.67,14
STN010,Chennai,Standard,8,2025-04-19,44,541.01,55.1,18339.0,31
STN010,Chennai,Standard,8,2025-04-20,40,465.52,45.7,17336.19,43
STN010,Chennai,Standard,8,2025-04-21,43,490.22,54.9,17441.64,32
STN010,Chennai,Standard,8,2025-04-22,53,731.12,49.7,25112.74,16
STN010,Chennai,Standard,8,2025-04-23,42,548.83,59.9,20909.92,40
STN010,Chennai,Standard,8,2025-04-24,54,725.47,53.7,22844.27,21
STN010,Chennai,Standard,8,2025-04-25,48,543.97,47.0,22734.68,11
STN010,Chennai,Standard,8,2025-04-26,35,420.51,51.6,14410.53,42
STN010,Chennai,Standard,8,2025-04-27,48,628.76,49.6,19326.75,21
STN010,Chennai,Standard,8,2025-04-28,43,550.95,48.7,17510.4,27
STN010,Chennai,Standard,8,2025-04-29,46,597.84,46.0,22288.71,31
STN010,Chennai,Standard,8,2025-04-30,50,697.17,55.6,24663.64,13
STN010,Chennai,Standard,8,2025-05-01,42,485.08,52.9,18816.7,14
STN010,Chennai,Standard,8,2025-05-02,35,485.22,58.0,16356.33,15
STN010,Chennai,Standard,8,2025-05-03,48,551.26,55.8,20078.63,19
STN010,Chennai,Standard,8,2025-05-04,46,551.11,57.7,20481.09,15
STN010,Chennai,Standard,8,2025-05-05,50,656.36,59.5,24654.39,28
STN010,Chennai,Standard,8,2025-05-06,51,595.02,56.0,21469.59,37
STN010,Chennai,Standard,8,2025-05-07,41,496.18,54.1,17149.01,18
STN010,Chennai,Standard,8,2025-05-08,35,430.67,46.9,14870.43,18
STN010,Chennai,Standard,8,2025-05-09,50,603.47,56.9,23853.06,42
STN010,Chennai,Standard,8,2025-05-10,47,517.16,51.5,19204.48,40
STN010,Chennai,Standard,8,2025-05-11,44,543.78,60.0,21265.16,35
STN010,Chennai,Standard,8,2025-05-12,52,653.97,55.6,23582.07,34
STN010,Chennai,Standard,8,2025-05-13,44,556.23,56.5,17801.53,33
STN010,Chennai,Standard,8,2025-05-14,53,726.12,52.0,25432.65,33
STN010,Chennai,Standard,8,2025-05-15,52,711.37,53.1,22054.11,41
STN010,Chennai,Standard,8,2025-05-16,45,597.99,47.3,21309.71,46
STN010,Chennai,Standard,8,2025-05-17,41,509.4,59.0,18458.11,15
STN010,Chennai,Standard,8,2025-05-18,48,587.91,52.9,23908.41,25
